ID,ClassificationID,ClassificationCode,Classification,Discipline,Position,query_text,MatchedUniclassTitle,MatchedUniclassCode,MatchScore,Alternates
3479,38.0,ARC_G,Arcadis GEC,Drafting,Cad Technician,Classification: Arcadis GEC | Discipline: Drafting | Position: Cad Technician,Unclassified,Ro_00_Unclassified,0.4839,"[{'title': 'Mechanical, electrical, instrumentation, control and automation (MEICA) engineer', 'code': 'Ro_50_20_53', 'score': 0.48325294256210327}, {'title': 'Technician', 'code': 'Ro_10_10_88', 'score': 0.47613656520843506}]"
3480,38.0,ARC_G,Arcadis GEC,Drafting,CAD Technician,Classification: Arcadis GEC | Discipline: Drafting | Position: CAD Technician,Unclassified,Ro_00_Unclassified,0.4839,"[{'title': 'Mechanical, electrical, instrumentation, control and automation (MEICA) engineer', 'code': 'Ro_50_20_53', 'score': 0.48325294256210327}, {'title': 'Technician', 'code': 'Ro_10_10_88', 'score': 0.47613656520843506}]"
3481,35.0,ARC_S,Acradis PAA Salary,Drafting,SENIOR CIVIL CAD DRAFTER,Classification: Acradis PAA Salary | Discipline: Drafting | Position: SENIOR CIVIL CAD DRAFTER,Unclassified,Ro_00_Unclassified,0.4196,"[{'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.4060276746749878}, {'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.39741945266723633}]"
3482,35.0,ARC_S,Acradis PAA Salary,Project Management,Document Control/Project Admin,Classification: Acradis PAA Salary | Discipline: Project Management | Position: Document Control/Project Admin,Unclassified,Ro_00_Unclassified,0.4939,"[{'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.4932399392127991}, {'title': 'Project manager', 'code': 'Ro_30_10_67', 'score': 0.48730289936065674}]"
3483,35.0,ARC_S,Acradis PAA Salary,Drainage,Flood Modeller,Classification: Acradis PAA Salary | Discipline: Drainage | Position: Flood Modeller,Unclassified,Ro_00_Unclassified,0.5371,"[{'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.532301664352417}, {'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.47385096549987793}]"
3484,38.0,ARC_G,Arcadis GEC,Tunnels,Structural Engineer,Classification: Arcadis GEC | Discipline: Tunnels | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5794,"[{'title': 'Tunnel engineer', 'code': 'Ro_50_20_91', 'score': 0.5709035992622375}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.522261381149292}]"
3485,36.0,JCB_S,Jacobs PAA Salary,Drafting,ITS Drafter,Classification: Jacobs PAA Salary | Discipline: Drafting | Position: ITS Drafter,Unclassified,Ro_00_Unclassified,0.3591,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.3454623520374298}, {'title': 'Landscape architect', 'code': 'Ro_50_30_47', 'score': 0.34367305040359497}]"
3486,36.0,JCB_S,Jacobs PAA Salary,Structures,Senior Bridge Modeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Senior Bridge Modeller,Unclassified,Ro_00_Unclassified,0.5111,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.44316917657852173}, {'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.44046080112457275}]"
3487,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3488,36.0,JCB_S,Jacobs PAA Salary,Drafting,Pavement Drafting,Classification: Jacobs PAA Salary | Discipline: Drafting | Position: Pavement Drafting,Unclassified,Ro_00_Unclassified,0.4133,"[{'title': 'Landscape architect', 'code': 'Ro_50_30_47', 'score': 0.4112502932548523}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.40527021884918213}]"
3489,36.0,JCB_S,Jacobs PAA Salary,Environment,Technical Director - Contaminated Land,Classification: Jacobs PAA Salary | Discipline: Environment | Position: Technical Director - Contaminated Land,Unclassified,Ro_00_Unclassified,0.4602,"[{'title': 'Environmental officer', 'code': 'Ro_30_30_26', 'score': 0.45745643973350525}, {'title': 'Land surveyor', 'code': 'Ro_70_10_46', 'score': 0.42084646224975586}]"
3491,35.0,ARC_S,Acradis PAA Salary,,Director,Classification: Acradis PAA Salary | Position: Director,Unclassified,Ro_00_Unclassified,0.3904,"[{'title': 'Director', 'code': 'Ro_10_10_25', 'score': 0.3852221965789795}, {'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.37766802310943604}]"
3492,38.0,ARC_G,Arcadis GEC,Road Design,Civil Engineer,Classification: Arcadis GEC | Discipline: Road Design | Position: Civil Engineer,Unclassified,Ro_00_Unclassified,0.5692,"[{'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.5225645303726196}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.49744921922683716}]"
3493,35.0,ARC_S,Acradis PAA Salary,Air Quality,Geospatial Consultant,Classification: Acradis PAA Salary | Discipline: Air Quality | Position: Geospatial Consultant,Unclassified,Ro_00_Unclassified,0.4889,"[{'title': 'Geographic information system consultant', 'code': 'Ro_70_30_35', 'score': 0.4722501039505005}, {'title': 'Environmental officer', 'code': 'Ro_30_30_26', 'score': 0.46786797046661377}]"
3494,38.0,ARC_G,Arcadis GEC,Air Quality,Senior GIS Consultant,Classification: Arcadis GEC | Discipline: Air Quality | Position: Senior GIS Consultant,Unclassified,Ro_00_Unclassified,0.4668,"[{'title': 'Environmental consultant', 'code': 'Ro_70_30_28', 'score': 0.4566161632537842}, {'title': 'Fire risk assessor', 'code': 'Ro_30_30_28', 'score': 0.4493948221206665}]"
3495,35.0,ARC_S,Acradis PAA Salary,Air Quality,GIS Lead,Classification: Acradis PAA Salary | Discipline: Air Quality | Position: GIS Lead,Unclassified,Ro_00_Unclassified,0.4541,"[{'title': 'Heating, ventilation and air conditioning engineer', 'code': 'Ro_50_20_40', 'score': 0.41771358251571655}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.4017122983932495}]"
3496,35.0,ARC_S,Acradis PAA Salary,Tunnels,Design Package Lead - Shaft,Classification: Acradis PAA Salary | Discipline: Tunnels | Position: Design Package Lead - Shaft,Unclassified,Ro_00_Unclassified,0.4754,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.42680564522743225}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.41947856545448303}]"
3497,36.0,JCB_S,Jacobs PAA Salary,Road Civil,Furniture Design Engineer,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: Furniture Design Engineer,Unclassified,Ro_00_Unclassified,0.4515,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.45120856165885925}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4489413797855377}]"
3498,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,Geotechnical Reviewer,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: Geotechnical Reviewer,Unclassified,Ro_00_Unclassified,0.6492,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.5855499505996704}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.479831725358963}]"
3499,36.0,JCB_S,Jacobs PAA Salary,Building Services,Senior CEC Security Consultant,Classification: Jacobs PAA Salary | Discipline: Building Services | Position: Senior CEC Security Consultant,Unclassified,Ro_00_Unclassified,0.4955,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4818797707557678}, {'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.4485899806022644}]"
3500,38.0,ARC_G,Arcadis GEC,Drafting,Drafter,Classification: Arcadis GEC | Discipline: Drafting | Position: Drafter,Unclassified,Ro_00_Unclassified,0.4078,"[{'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.39888429641723633}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.365034818649292}]"
3501,38.0,ARC_G,Arcadis GEC,Drafting,Drafter,Classification: Arcadis GEC | Discipline: Drafting | Position: Drafter,Unclassified,Ro_00_Unclassified,0.4078,"[{'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.39888429641723633}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.365034818649292}]"
3502,38.0,ARC_G,Arcadis GEC,Drafting,CAD Technician,Classification: Arcadis GEC | Discipline: Drafting | Position: CAD Technician,Unclassified,Ro_00_Unclassified,0.4839,"[{'title': 'Mechanical, electrical, instrumentation, control and automation (MEICA) engineer', 'code': 'Ro_50_20_53', 'score': 0.48325294256210327}, {'title': 'Technician', 'code': 'Ro_10_10_88', 'score': 0.47613656520843506}]"
3503,38.0,ARC_G,Arcadis GEC,Buildings,Electrical Engineer,Classification: Arcadis GEC | Discipline: Buildings | Position: Electrical Engineer,Unclassified,Ro_00_Unclassified,0.5628,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.53847736120224}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.5300210118293762}]"
3504,38.0,ARC_G,Arcadis GEC,Drafting,CAD Technician,Classification: Arcadis GEC | Discipline: Drafting | Position: CAD Technician,Unclassified,Ro_00_Unclassified,0.4839,"[{'title': 'Mechanical, electrical, instrumentation, control and automation (MEICA) engineer', 'code': 'Ro_50_20_53', 'score': 0.48325294256210327}, {'title': 'Technician', 'code': 'Ro_10_10_88', 'score': 0.47613656520843506}]"
3505,36.0,JCB_S,Jacobs PAA Salary,Project Management,Cost Controller,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Cost Controller,Unclassified,Ro_00_Unclassified,0.4916,"[{'title': 'Project manager', 'code': 'Ro_30_10_67', 'score': 0.46636611223220825}, {'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.46112972497940063}]"
3507,35.0,ARC_S,Acradis PAA Salary,Structures,Lead Modeller,Classification: Acradis PAA Salary | Discipline: Structures | Position: Lead Modeller,Unclassified,Ro_00_Unclassified,0.4088,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.40019989013671875}, {'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.39414912462234497}]"
3508,35.0,ARC_S,Acradis PAA Salary,Drafting,Draftsperson,Classification: Acradis PAA Salary | Discipline: Drafting | Position: Draftsperson,Unclassified,Ro_00_Unclassified,0.3911,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.38363099098205566}, {'title': 'Planning officer', 'code': 'Ro_30_30_65', 'score': 0.3833707571029663}]"
3509,35.0,ARC_S,Acradis PAA Salary,Traffic Modelling,Temporary work modelling,Classification: Acradis PAA Salary | Discipline: Traffic Modelling | Position: Temporary work modelling,Unclassified,Ro_00_Unclassified,0.5581,"[{'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.5224509239196777}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.46995019912719727}]"
3510,35.0,ARC_S,Acradis PAA Salary,Digital Engineering,BIM Lead SME,Classification: Acradis PAA Salary | Discipline: Digital Engineering | Position: BIM Lead SME,Unclassified,Ro_00_Unclassified,0.4925,"[{'title': 'Telecommunication engineer', 'code': 'Ro_50_20_88', 'score': 0.44228512048721313}, {'title': 'Procurement manager', 'code': 'Ro_30_10_65', 'score': 0.43981117010116577}]"
3511,38.0,ARC_G,Arcadis GEC,Structures,Design Engineer,Classification: Arcadis GEC | Discipline: Structures | Position: Design Engineer,Unclassified,Ro_00_Unclassified,0.4992,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.4913918375968933}, {'title': 'Architectural designer', 'code': 'Ro_50_10_04', 'score': 0.47223860025405884}]"
3512,35.0,ARC_S,Acradis PAA Salary,Structures,Structural engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
3513,36.0,JCB_S,Jacobs PAA Salary,Project Management,Indigenous Design Lead,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Indigenous Design Lead,Unclassified,Ro_00_Unclassified,0.4965,"[{'title': 'Building design roles', 'code': 'Ro_50_10', 'score': 0.4519433379173279}, {'title': 'Building designer', 'code': 'Ro_50_10_10', 'score': 0.44992101192474365}]"
3514,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3515,37.0,ARC-C,Arcadis Contractor,,,Classification: Arcadis Contractor,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.4905012547969818}, {'title': 'Hazardous materials surveyor', 'code': 'Ro_70_10_35', 'score': 0.474104106426239}]"
3516,36.0,JCB_S,Jacobs PAA Salary,Geotechnical,Geotechnical Consultant,Classification: Jacobs PAA Salary | Discipline: Geotechnical | Position: Geotechnical Consultant,Unclassified,Ro_00_Unclassified,0.6342,"[{'title': 'Geotechnical surveyor', 'code': 'Ro_70_10_33', 'score': 0.5622599124908447}, {'title': 'Drainage engineer', 'code': 'Ro_50_20_28', 'score': 0.4700751304626465}]"
3517,35.0,ARC_S,Acradis PAA Salary,Lighting,Lighting Engineer,Classification: Acradis PAA Salary | Discipline: Lighting | Position: Lighting Engineer,Unclassified,Ro_00_Unclassified,0.5227,"[{'title': 'Electrician', 'code': 'Ro_70_60_27', 'score': 0.4667166471481323}, {'title': 'Electrical services engineer', 'code': 'Ro_50_20_30', 'score': 0.4468303918838501}]"
3518,35.0,ARC_S,Acradis PAA Salary,Environment,Environmental Consultant,Classification: Acradis PAA Salary | Discipline: Environment | Position: Environmental Consultant,Unclassified,Ro_00_Unclassified,0.6134,"[{'title': 'Environmental officer', 'code': 'Ro_30_30_26', 'score': 0.5777832865715027}, {'title': 'Sustainability consultant', 'code': 'Ro_70_30_85', 'score': 0.5726331472396851}]"
3519,38.0,ARC_G,Arcadis GEC,Drafting,Drafter,Classification: Arcadis GEC | Discipline: Drafting | Position: Drafter,Unclassified,Ro_00_Unclassified,0.4078,"[{'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.39888429641723633}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.365034818649292}]"
3520,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Modeller/ Drafter,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Modeller/ Drafter,Unclassified,Ro_00_Unclassified,0.4176,"[{'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.40389299392700195}, {'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.39258891344070435}]"
3521,36.0,JCB_S,Jacobs PAA Salary,Drafting,Senior Drafting & CADD Lead,Classification: Jacobs PAA Salary | Discipline: Drafting | Position: Senior Drafting & CADD Lead,Unclassified,Ro_00_Unclassified,0.408,"[{'title': 'Carpenter', 'code': 'Ro_70_50_12', 'score': 0.3953397572040558}, {'title': 'Surveyor and planner roles', 'code': 'Ro_70_10', 'score': 0.3903980255126953}]"
3522,36.0,JCB_S,Jacobs PAA Salary,Drainage,Sub-Consultant,Classification: Jacobs PAA Salary | Discipline: Drainage | Position: Sub-Consultant,Unclassified,Ro_00_Unclassified,0.5042,"[{'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.45576655864715576}, {'title': 'Irrigation consultant', 'code': 'Ro_50_30_42', 'score': 0.44856947660446167}]"
3523,36.0,JCB_S,Jacobs PAA Salary,Drainage,Hydrogeologist,Classification: Jacobs PAA Salary | Discipline: Drainage | Position: Hydrogeologist,Unclassified,Ro_00_Unclassified,0.5944,"[{'title': 'Hydrologist', 'code': 'Ro_70_30_39', 'score': 0.535706102848053}, {'title': 'Water services engineer', 'code': 'Ro_50_20_96', 'score': 0.500239908695221}]"
3524,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3525,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3526,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3527,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3529,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3530,35.0,ARC_S,Acradis PAA Salary,Structures,Checker/IV,Classification: Acradis PAA Salary | Discipline: Structures | Position: Checker/IV,Unclassified,Ro_00_Unclassified,0.4014,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3893192410469055}, {'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.35723990201950073}]"
3531,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3532,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3533,35.0,ARC_S,Acradis PAA Salary,Drafting,Drafter/ Modeller,Classification: Acradis PAA Salary | Discipline: Drafting | Position: Drafter/ Modeller,Unclassified,Ro_00_Unclassified,0.3878,"[{'title': 'Planning officer', 'code': 'Ro_30_30_65', 'score': 0.38448959589004517}, {'title': 'Procurement manager', 'code': 'Ro_30_10_65', 'score': 0.38046491146087646}]"
3534,35.0,ARC_S,Acradis PAA Salary,Structures,Senior Structural Technician,Classification: Acradis PAA Salary | Discipline: Structures | Position: Senior Structural Technician,Unclassified,Ro_00_Unclassified,0.5293,"[{'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.46735137701034546}, {'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4430655241012573}]"
3535,35.0,ARC_S,Acradis PAA Salary,Road Design,Roads and Civil Engineer,Classification: Acradis PAA Salary | Discipline: Road Design | Position: Roads and Civil Engineer,Unclassified,Ro_00_Unclassified,0.5026,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.48951661586761475}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4735909700393677}]"
